row_id,model,question,gold_answer,model_response,gold_norm,pred_norm,exact_match,contains_gold,fuzzy_score,fuzzy_correct_80,fuzzy_correct_90,response_length_chars,gold_length_chars
69,openai:gpt-4o-mini,Quelles sont les correspondances des six intensités de couleurs dans le standard LCD ?,"0 %, 2 %, 10 %, 28 %, 57 %, et 100 %","Rouge, vert, bleu, cyan, magenta, jaune.",0 2 10 28 57 et 100,rouge vert bleu cyan magenta jaune,0,0,26.415094339622648,0,0,40,36
70,openai:gpt-4o-mini,Quelles sont les correspondances des six intensités de couleurs dans le standard LCD ?,"0 %, 2 %, 10 %, 28 %, 57 %, et 100 % dans","Rouge, vert, bleu, cyan, magenta, jaune.",0 2 10 28 57 et 100 dans,rouge vert bleu cyan magenta jaune,0,0,31.034482758620683,0,0,40,41
71,openai:gpt-4o-mini,Quelles sont les intensités qui se mélanges  sur les écrans incompatibles au sRGB ?,"Les intensités dans le bas de la gamme, particulièrement entre 0 et 3",Les intensités RGB.,les intensites dans le bas de la gamme particulierement entre 0 et 3,les intensites rgb,0,0,37.2093023255814,0,0,19,69
72,openai:gpt-4o-mini,Sur quel type d'écran l'affichage des couleurs garanties se passe bien ?,sRGB,Écran calibré.,srgb,ecran calibre,0,0,23.529411764705888,0,0,14,4
73,openai:gpt-4o-mini,Connaissez-vous un exemple de système où la palette est mutualisée au sein des applications ?,X11,Système SSO (Single Sign-On).,x11,systeme sso single sign on,0,0,0.0,0,0,29,3
74,openai:gpt-4o-mini,Quelles sont les deux tailles de cubes de couleurs souvent allouées par les navigateurs ?,5×5×5 ou 4×4×4,48x48 pixels et 16x16 pixels.,5 5 5 ou 4 4 4,48x48 pixels et 16x16 pixels,0,0,19.047619047619047,0,0,29,14
75,openai:gpt-4o-mini,Quel est le problème sur les systèmes X11 concernant les couleurs garanties ?,les couleurs garanties sur le web trament,Les couleurs garanties sont limitées.,les couleurs garanties sur le web trament,les couleurs garanties sont limitees,0,0,72.72727272727273,0,0,37,41
76,openai:gpt-4o-mini,Comment peut-on améliorer le problème du tramage sur les systèmes comme le X11 ?,en fournissant une image avec une plus large gamme de couleurs,Utiliser la synchronisation VBlank et activer l'anti-aliasing.,en fournissant une image avec une plus large gamme de couleurs,utiliser la synchronisation vblank et activer l anti aliasing,0,0,39.02439024390244,0,0,62,62
77,openai:gpt-4o-mini,Comment peut-on améliorer le problème du tramage sur les systèmes comme le X11 ?,en fournissant une image avec une plus large gamme de couleurs,Utiliser l'anti-aliasing.,en fournissant une image avec une plus large gamme de couleurs,utiliser l anti aliasing,0,0,27.906976744186053,0,0,25,62
78,openai:gpt-4o-mini,Pourquoi augmenter la gamme de couleur solutionne t-elle le problème du tramage des systèmes X11 par exemple ?,permettant au navigateur de quantifier l'espace de couleur si nécessaire,Elle réduit les artefacts visuels.,permettant au navigateur de quantifier l espace de couleur si necessaire,elle reduit les artefacts visuels,0,0,34.285714285714285,0,0,34,72
79,openai:gpt-4o-mini,Pourquoi augmenter la gamme de couleur solutionne t-elle le problème du tramage des systèmes X11 par exemple ?,quantifier l'espace de couleur,Pour réduire les artefacts de rendu.,quantifier l espace de couleur,pour reduire les artefacts de rendu,0,0,46.15384615384615,0,0,36,30
80,openai:gpt-4o-mini,De quoi sont prémunies les couleurs de la liste ?,tramage,Des ultraviolet.,tramage,des ultraviolet,0,0,36.36363636363637,0,0,16,7
81,openai:gpt-4o-mini,De quoi sont prémunies les couleurs de la liste ?,au tramage,Elles sont prémunies contre le déclin.,au tramage,elles sont premunies contre le declin,0,0,21.276595744680847,0,0,38,10
82,openai:gpt-4o-mini,Sur quel critère ont-été choisies les couleurs de la liste ?,palettes choisies par les principales applications de navigateur de l'époque,Esthétique.,palettes choisies par les principales applications de navigateur de l epoque,esthetique,0,0,20.93023255813954,0,0,11,76
83,openai:gpt-4o-mini,Sur quel critère ont-été choisies les couleurs de la liste ?,des propriétés spéciales qui les rendraient immunisées au tramage,Esthétique.,des proprietes speciales qui les rendraient immunisees au tramage,esthetique,0,0,21.333333333333336,0,0,11,65
84,openai:gpt-4o-mini,Sur quel critère ont-été choisies les couleurs de la liste ?,parce qu'elles correspondaient aux palettes choisies par les principales applications de navigateur de l'époque,Esthétique.,parce qu elles correspondaient aux palettes choisies par les principales applications de navigateur de l epoque,esthetique,0,0,16.528925619834713,0,0,11,111
85,openai:gpt-4o-mini,Qu'est ce qui a permis un consensus pour choisir les couleurs ?,les palettes utilisées par les différents navigateurs populaires n'étaient pas foncièrement différentes,Des standards internationaux.,les palettes utilisees par les differents navigateurs populaires n etaient pas foncierement differentes,des standards internationaux,0,0,30.534351145038162,0,0,29,103
86,openai:gpt-4o-mini,Combien de couleurs les moniteurs avaient à cette époque ?,256,Trois.,256,trois,0,0,0.0,0,0,6,3
87,openai:gpt-4o-mini,Quand est-ce qu'à été conçue la palette de couleurs garanties ?,alors que de nombreux moniteurs n'étaient capables d'afficher que 256 couleurs,En 1963.,alors que de nombreux moniteurs n etaient capables d afficher que 256 couleurs,en 1963,0,0,9.411764705882353,0,0,8,78
88,openai:gpt-4o-mini,De combien de couleurs se compose la palette de couleur garanties ?,216,Twelve.,216,twelve,0,0,0.0,0,0,7,3
89,openai:gpt-4o-mini,De combien de couleurs avaient besoin les systèmes ?,seize à vingt couleurs,Trois.,seize a vingt couleurs,trois,0,0,22.22222222222222,0,0,6,22
90,openai:gpt-4o-mini,Combien de gradient de rouge permet la palette de couleurs garanties ?,6,256.,6,256,0,1,50.0,0,0,4,1
91,openai:gpt-4o-mini,Quelle est la formule mathématique pour calculer le nombre de couleurs garanties ?,6 × 6 × 6 = 216,N = (L - 1) × (C - 1) + 1,6 6 6 216,n l 1 c 1 1,0,0,40.0,0,0,25,15
92,openai:gpt-4o-mini,Quel homme est nommé à la tête de l'état français à la fin du 10ème siècle ?,Hugues Capet,Hugues Capet.,hugues capet,hugues capet,1,1,100.0,1,1,13,12
93,openai:gpt-4o-mini,Quel homme est nommé à la tête de l'état français à la fin du 10ème siècle ?,Hugues Capet,Hugues Capet.,hugues capet,hugues capet,1,1,100.0,1,1,13,12
94,openai:gpt-4o-mini,Quel est le seul endroit sur lequel Hugues Capet a des pouvoirs ?,le domaine royal,Île-de-France.,le domaine royal,ile de france,0,0,55.172413793103445,0,0,14,16
95,openai:gpt-4o-mini,"Sous Hugues Capet, qui possède véritablement les pouvoirs dans les provinces ?",le châtelain,Les seigneurs locaux.,le chatelain,les seigneurs locaux,0,0,37.5,0,0,21,12
96,openai:gpt-4o-mini,"Sous Hugues Capet, qui possède véritablement les pouvoirs dans les provinces ?",le châtelain,Les seigneurs locaux.,le chatelain,les seigneurs locaux,0,0,37.5,0,0,21,12
97,openai:gpt-4o-mini,Qui a conquis l'angleterre au 11ème siècle ?,duc de Normandie Guillaume,Guillaume le Conquérant.,duc de normandie guillaume,guillaume le conquerant,0,0,36.73469387755102,0,0,24,26
98,openai:gpt-4o-mini,De qui le duc Guillaume de Normandie est le subordonné ?,du roi des Francs,Du roi d'Angleterre.,du roi des francs,du roi d angleterre,0,0,61.111111111111114,0,0,20,17
99,openai:gpt-4o-mini,De qui le duc Guillaume de Normandie est le subordonné ?,du roi des Francs,Du roi de France.,du roi des francs,du roi de france,0,0,90.9090909090909,1,1,17,17
100,openai:gpt-4o-mini,Combien de villages sont situés sur la côte des blancs ?,quatre,Trois.,quatre,trois,0,0,36.36363636363637,0,0,6,6
101,openai:gpt-4o-mini,Combien de villages sont situés sur la côte des blancs ?,quatre,Cinq.,quatre,cinq,0,0,19.999999999999996,0,0,5,6
102,openai:gpt-4o-mini,Quels sont les noms des agglomérations de la côte des Blancs ?,"Avize, Cramant, Le Mesnil-sur-Oger et Oger","Épernay, Épernay-Centre, Cumières, Dizy, Pierry, Ay.",avize cramant le mesnil sur oger et oger,epernay epernay centre cumieres dizy pierry ay,0,0,37.2093023255814,0,0,52,42
103,openai:gpt-4o-mini,Quels sont les noms des agglomérations de la côte des Blancs ?,"Avize, Cramant, Le Mesnil-sur-Oger et Oger","Épernay, Épernay-Centre, Cumières, Dizy, Châlons-en-Champagne.",avize cramant le mesnil sur oger et oger,epernay epernay centre cumieres dizy chalons en champagne,0,0,39.175257731958766,0,0,62,42
104,openai:gpt-4o-mini,Qu-est ce que ls cote des blancs ?,appellation ,Une mesure de l'importance des joueurs blancs dans une partie d'échecs.,appellation,une mesure de l importance des joueurs blancs dans une partie d echecs,0,0,14.814814814814813,0,0,71,12
105,openai:gpt-4o-mini,Qu'engendre la côte des blancs ?,des champagnes prisés,La mousse.,des champagnes prises,la mousse,0,0,33.333333333333336,0,0,10,21
106,openai:gpt-4o-mini,Qu'engendre la côte des blancs ?,champagnes prisés,La hausse des prix.,champagnes prises,la hausse des prix,0,0,45.714285714285715,0,0,19,17
107,openai:gpt-4o-mini,Que contient les champagnes de la cote des blancs ?,vivacité et d'esprit,Chardonnay.,vivacite et d esprit,chardonnay,0,0,13.33333333333333,0,0,11,20
108,openai:gpt-4o-mini,Que contient les champagnes de la cote des blancs ?,"empreints de vivacité et d'esprit, aux arômes légers et délicats, symboles de finesse et d'élégance.",Chardonnay.,empreints de vivacite et d esprit aux aromes legers et delicats symboles de finesse et d elegance,chardonnay,0,0,13.08411214953271,0,0,11,100
109,openai:gpt-4o-mini,De quelle langue est issue le mot mycélium ?,grec ancien,Grecs.,grec ancien,grecs,0,0,50.0,0,0,6,11
110,openai:gpt-4o-mini,De quelle langue est issue le mot mycélium ?, grec ancien,Du grec.,grec ancien,du grec,0,0,44.44444444444444,0,0,8,12
111,openai:gpt-4o-mini,Quelle autre formulation existe pour le mycélium ?, blanc de champignon,Fungi.,blanc de champignon,fungi,0,0,16.666666666666664,0,0,6,20
112,openai:gpt-4o-mini,De quoi est constitué le mycélium ?,ensemble de filaments,Filaments de champignons.,ensemble de filaments,filaments de champignons,0,0,48.88888888888889,0,0,25,21
113,openai:gpt-4o-mini,De quoi est constitué le mycélium ?,"d'un ensemble de filaments, plus ou moins ramifiés, appelés hyphes",Filaments de champignons.,d un ensemble de filaments plus ou moins ramifies appeles hyphes,filaments de champignons,0,0,34.09090909090909,0,0,25,66
114,openai:gpt-4o-mini,Comment peut-on décrire les cellules du mycélium ?,allongées et cloisonnées,Filamenteuses.,allongees et cloisonnees,filamenteuses,0,0,32.432432432432435,0,0,14,24
115,openai:gpt-4o-mini,Dans quoi sont contenus les noyaux des pseudomycélium ?, filaments formant des siphons contenant une masse cytoplasmique,Cytoplasme.,filaments formant des siphons contenant une masse cytoplasmique,cytoplasme,0,0,27.397260273972602,0,0,11,64
116,openai:gpt-4o-mini,Quel est le but de l'ordre d'orange ?,favoriser les objectifs du protestantisme,Préserver la sécurité.,favoriser les objectifs du protestantisme,preserver la securite,0,0,41.93548387096774,0,0,22,41
117,openai:gpt-4o-mini,De quel confession est l'ordre d'Orange ?,protestante,Protestante.,protestante,protestante,1,1,100.0,1,1,12,11
118,openai:gpt-4o-mini,De quel confession est l'ordre d'Orange ?,protestante,Protestant.,protestante,protestant,0,0,95.23809523809523,1,1,11,11
119,openai:gpt-4o-mini,Où a été crée l'ordre d'orange ?,à Loughgall,En Hollande.,a loughgall,en hollande,0,0,36.36363636363637,0,0,12,11
120,openai:gpt-4o-mini,Où a été crée l'ordre d'orange ?,Loughgall (en) (Irlande),En France.,loughgall en irlande,en france,0,0,48.275862068965516,0,0,10,24
121,openai:gpt-4o-mini,Quels sont les diverses sujets dont s'empare l'ordre d'orange ?,"religieuse, politique, culturelle et sociale","Politique, religion, culture.",religieuse politique culturelle et sociale,politique religion culture,0,0,50.0,0,0,29,44
122,openai:gpt-4o-mini,Quels sont les diverses sujets dont s'empare l'ordre d'orange ?,"religieuse, politique, culturelle et sociale","Assistance sociale, éducation, santé, culture.",religieuse politique culturelle et sociale,assistance sociale education sante culture,0,0,40.476190476190474,0,0,46,44
123,openai:gpt-4o-mini,Quand s'est déroulée la bataille de la Boyne ?,le 12 juillet 1690,1er juillet 1690.,le 12 juillet 1690,1er juillet 1690,0,0,82.35294117647058,1,0,17,18
124,openai:gpt-4o-mini,Quelle est l'ambition du palais de Tsaritsyno ?,devenir un grand musée d'art international,Exalter le goût artistique du XVIIIe siècle.,devenir un grand musee d art international,exalter le gout artistique du xviiie siecle,0,0,37.64705882352941,0,0,44,42
125,openai:gpt-4o-mini,Qui a créé le musée des beaux-arts Pouchkine ?,le père de la poétesse Marina Tsvetaeva,Ivan Tsvetaev.,le pere de la poetesse marina tsvetaeva,ivan tsvetaev,0,0,42.307692307692314,0,0,14,39
126,openai:gpt-4o-mini,Qui a créé le musée des beaux-arts Pouchkine ?,le père de la poétesse Marina Tsvetaeva,Ivan Tsvetaev.,le pere de la poetesse marina tsvetaeva,ivan tsvetaev,0,0,42.307692307692314,0,0,14,39
127,openai:gpt-4o-mini,Quelles oeuvres issues de l'art occidental sont présentes au musée Pouchkine ?,Claude Monet ou Paul Cézanne que celles de Pablo Picasso,"Des œuvres de Van Gogh, Monet, et Picasso.",claude monet ou paul cezanne que celles de pablo picasso,des uvres de van gogh monet et picasso,0,0,44.680851063829785,0,0,42,56
128,openai:gpt-4o-mini,Quelles oeuvres issues de l'art occidental sont présentes au musée Pouchkine ?,peintures,"Des œuvres de Monet, Van Gogh, et Matisse.",peintures,des uvres de monet van gogh et matisse,0,0,21.276595744680847,0,0,42,9
